,p1_len,p2_len,p1_len_bin,p2_len_bin,pair_len,pair_bin,y_hat,label,model_name,tp,fp,tn,fn,t,f
81961,620,393,650,400,620,650,0.06303570419549942,0.0,rapppid,0,0,1,0,1,0
81962,731,600,750,600,731,750,0.5576952695846558,1.0,rapppid,1,0,0,0,1,0
81963,765,198,800,200,765,800,0.2407776117324829,1.0,rapppid,0,0,0,1,0,1
81964,240,820,250,850,820,850,0.5373795628547668,0.0,rapppid,0,1,0,0,0,1
81965,312,941,350,950,941,950,0.43026676774024963,1.0,rapppid,0,0,0,1,0,1
81966,913,333,950,350,913,950,0.4436078369617462,1.0,rapppid,0,0,0,1,0,1
81967,579,1651,600,1700,1651,1700,0.25063762068748474,0.0,rapppid,0,0,1,0,1,0
81968,74,597,100,600,597,600,0.29386305809020996,1.0,rapppid,0,0,0,1,0,1
81969,299,456,300,500,456,500,0.008833738043904305,0.0,rapppid,0,0,1,0,1,0
81970,1430,805,1450,850,1430,1450,0.18324068188667297,0.0,rapppid,0,0,1,0,1,0
81971,529,156,550,200,529,550,0.5533739328384399,1.0,rapppid,1,0,0,0,1,0
81972,583,668,600,700,668,700,0.6059719920158386,1.0,rapppid,1,0,0,0,1,0
81973,70,380,100,400,380,400,0.0627453401684761,1.0,rapppid,0,0,0,1,0,1
81974,587,640,600,650,640,650,0.08436407148838043,1.0,rapppid,0,0,0,1,0,1
81975,287,426,300,450,426,450,0.09996094554662704,0.0,rapppid,0,0,1,0,1,0
81976,298,529,300,550,529,550,0.9676417112350464,1.0,rapppid,1,0,0,0,1,0
81977,878,589,900,600,878,900,0.7341924905776978,0.0,rapppid,0,1,0,0,0,1
81978,365,123,400,150,365,400,0.27704641222953796,0.0,rapppid,0,0,1,0,1,0
81979,1368,502,1400,550,1368,1400,0.45731866359710693,1.0,rapppid,0,0,0,1,0,1
81980,365,683,400,700,683,700,0.013198237866163254,0.0,rapppid,0,0,1,0,1,0
81981,591,2541,600,2550,2541,2550,0.3366226553916931,1.0,rapppid,0,0,0,1,0,1
81982,355,954,400,1000,954,1000,0.008530941791832447,0.0,rapppid,0,0,1,0,1,0
81983,165,588,200,600,588,600,0.15873442590236664,0.0,rapppid,0,0,1,0,1,0
81984,129,431,150,450,431,450,0.3975224494934082,0.0,rapppid,0,0,1,0,1,0
81985,513,879,550,900,879,900,0.10409386456012726,0.0,rapppid,0,0,1,0,1,0
81986,591,2725,600,2750,2725,2750,0.5272562503814697,1.0,rapppid,1,0,0,0,1,0
81987,341,410,350,450,410,450,0.6667010188102722,1.0,rapppid,1,0,0,0,1,0
81988,185,755,200,800,755,800,0.24145299196243286,1.0,rapppid,0,0,0,1,0,1
81989,325,218,350,250,325,350,0.897908627986908,1.0,rapppid,1,0,0,0,1,0
81990,355,442,400,450,442,450,0.2773871123790741,1.0,rapppid,0,0,0,1,0,1
81991,1161,1812,1200,1850,1812,1850,0.1575990468263626,0.0,rapppid,0,0,1,0,1,0
81992,408,365,450,400,408,450,0.2148139625787735,0.0,rapppid,0,0,1,0,1,0
81993,216,942,250,950,942,950,0.7275412082672119,1.0,rapppid,1,0,0,0,1,0
81994,277,339,300,350,339,350,0.6925426125526428,0.0,rapppid,0,1,0,0,0,1
81995,96,2136,100,2150,2136,2150,0.5116347074508667,1.0,rapppid,1,0,0,0,1,0
81996,416,406,450,450,416,450,0.49183210730552673,1.0,rapppid,0,0,0,1,0,1
81997,2220,1134,2250,1150,2220,2250,0.5950381755828857,1.0,rapppid,1,0,0,0,1,0
81998,102,546,150,550,546,550,0.08910124748945236,1.0,rapppid,0,0,0,1,0,1
81999,255,334,300,350,334,350,0.06609862297773361,0.0,rapppid,0,0,1,0,1,0
82000,1826,387,1850,400,1826,1850,0.16287332773208618,0.0,rapppid,0,0,1,0,1,0
82001,171,314,200,350,314,350,0.01858896017074585,0.0,rapppid,0,0,1,0,1,0
82002,391,445,400,450,445,450,0.541991114616394,0.0,rapppid,0,1,0,0,0,1
82003,116,174,150,200,174,200,0.02105160988867283,1.0,rapppid,0,0,0,1,0,1
82004,586,609,600,650,609,650,0.45695239305496216,1.0,rapppid,0,0,0,1,0,1
82005,276,355,300,400,355,400,0.2554156482219696,0.0,rapppid,0,0,1,0,1,0
82006,587,211,600,250,587,600,0.3492700159549713,0.0,rapppid,0,0,1,0,1,0
82007,913,218,950,250,913,950,0.8024307489395142,1.0,rapppid,1,0,0,0,1,0
82008,553,256,600,300,553,600,0.7358139753341675,1.0,rapppid,1,0,0,0,1,0
82009,499,501,500,550,501,550,0.6891344785690308,1.0,rapppid,1,0,0,0,1,0
82010,369,430,400,450,430,450,0.027092870324850082,0.0,rapppid,0,0,1,0,1,0
82011,352,69,400,100,352,400,0.03872289881110191,1.0,rapppid,0,0,0,1,0,1
82012,124,400,150,400,400,400,0.14522133767604828,1.0,rapppid,0,0,0,1,0,1
82013,86,139,100,150,139,150,0.11964718997478485,1.0,rapppid,0,0,0,1,0,1
82014,913,84,950,100,913,950,0.23784756660461426,1.0,rapppid,0,0,0,1,0,1
82015,362,1140,400,1150,1140,1150,0.11565911769866943,0.0,rapppid,0,0,1,0,1,0
82016,139,820,150,850,820,850,0.14908857643604279,1.0,rapppid,0,0,0,1,0,1
82017,1651,879,1700,900,1651,1700,0.35117584466934204,0.0,rapppid,0,0,1,0,1,0
82018,393,136,400,150,393,400,0.03911757841706276,0.0,rapppid,0,0,1,0,1,0
82019,653,589,700,600,653,700,0.4411567449569702,0.0,rapppid,0,0,1,0,1,0
82020,502,332,550,350,502,550,0.6537999510765076,0.0,rapppid,0,1,0,0,0,1
82021,202,734,250,750,734,750,0.38228723406791687,0.0,rapppid,0,0,1,0,1,0
82022,759,442,800,450,759,800,0.3841969966888428,1.0,rapppid,0,0,0,1,0,1
82023,499,139,500,150,499,500,0.14908432960510254,1.0,rapppid,0,0,0,1,0,1
82024,183,255,200,300,255,300,0.7783387303352356,0.0,rapppid,0,1,0,0,0,1
82025,1290,412,1300,450,1290,1300,0.04218849167227745,0.0,rapppid,0,0,1,0,1,0
82026,2058,1447,2100,1450,2058,2100,0.5315151214599609,1.0,rapppid,1,0,0,0,1,0
82027,96,128,100,150,128,150,0.6457492113113403,1.0,rapppid,1,0,0,0,1,0
82028,276,473,300,500,473,500,0.6731958985328674,0.0,rapppid,0,1,0,0,0,1
82029,2090,582,2100,600,2090,2100,0.19453422725200653,0.0,rapppid,0,0,1,0,1,0
82030,91,464,100,500,464,500,0.7871751189231873,1.0,rapppid,1,0,0,0,1,0
82031,159,1033,200,1050,1033,1050,0.09196063131093979,0.0,rapppid,0,0,1,0,1,0
82032,313,826,350,850,826,850,0.3819108307361603,0.0,rapppid,0,0,1,0,1,0
82033,3000,778,3000,800,3000,3000,0.7176206707954407,0.0,rapppid,0,1,0,0,0,1
82034,113,62,150,100,113,150,0.6253525018692017,0.0,rapppid,0,1,0,0,0,1
82035,1033,3000,1050,3000,3000,3000,0.0857929214835167,1.0,rapppid,0,0,0,1,0,1
82036,466,418,500,450,466,500,0.0679951086640358,1.0,rapppid,0,0,0,1,0,1
82037,364,1020,400,1050,1020,1050,0.273939311504364,0.0,rapppid,0,0,1,0,1,0
82038,302,505,350,550,505,550,0.02684076875448227,0.0,rapppid,0,0,1,0,1,0
82039,86,110,100,150,110,150,0.1469276398420334,1.0,rapppid,0,0,0,1,0,1
82040,513,326,550,350,513,550,0.08821448683738708,0.0,rapppid,0,0,1,0,1,0
82041,85,822,100,850,822,850,0.07012206315994263,1.0,rapppid,0,0,0,1,0,1
82042,305,879,350,900,879,900,0.052419308573007584,0.0,rapppid,0,0,1,0,1,0
82043,2210,178,2250,200,2210,2250,0.58620685338974,1.0,rapppid,1,0,0,0,1,0
82044,380,599,400,600,599,600,0.4508403539657593,1.0,rapppid,0,0,0,1,0,1
82045,199,464,200,500,464,500,0.8032414317131042,1.0,rapppid,1,0,0,0,1,0
82046,208,954,250,1000,954,1000,0.007126669865101576,0.0,rapppid,0,0,1,0,1,0
82047,480,2136,500,2150,2136,2150,0.6501420736312866,1.0,rapppid,1,0,0,0,1,0
82048,426,363,450,400,426,450,0.16179613769054413,0.0,rapppid,0,0,1,0,1,0
82049,1031,424,1050,450,1031,1050,0.9263579249382019,1.0,rapppid,1,0,0,0,1,0
82050,447,436,450,450,447,450,0.6273742318153381,1.0,rapppid,1,0,0,0,1,0
82051,224,682,250,700,682,700,0.6907103657722473,1.0,rapppid,1,0,0,0,1,0
82052,399,136,400,150,399,400,0.027024568989872932,0.0,rapppid,0,0,1,0,1,0
82053,524,643,550,650,643,650,0.12035907804965973,1.0,rapppid,0,0,0,1,0,1
82054,452,551,500,600,551,600,0.020927133038640022,0.0,rapppid,0,0,1,0,1,0
82055,482,852,500,900,852,900,0.99366295337677,1.0,rapppid,1,0,0,0,1,0
82056,565,128,600,150,565,600,0.29945164918899536,1.0,rapppid,0,0,0,1,0,1
82057,522,128,550,150,522,550,0.6726890206336975,1.0,rapppid,1,0,0,0,1,0
82058,95,501,100,550,501,550,0.35806751251220703,1.0,rapppid,0,0,0,1,0,1
82059,180,300,200,300,300,300,0.6252152323722839,0.0,rapppid,0,1,0,0,0,1
82060,205,1009,250,1050,1009,1050,0.11277763545513153,0.0,rapppid,0,0,1,0,1,0
82061,322,326,350,350,326,350,0.3519991338253021,1.0,rapppid,0,0,0,1,0,1
82062,124,393,150,400,393,400,0.45092567801475525,1.0,rapppid,0,0,0,1,0,1
82063,1036,527,1050,550,1036,1050,0.5249667167663574,0.0,rapppid,0,1,0,0,0,1
82064,282,1480,300,1500,1480,1500,0.05320875346660614,0.0,rapppid,0,0,1,0,1,0
82065,615,379,650,400,615,650,0.03680223599076271,0.0,rapppid,0,0,1,0,1,0
82066,158,247,200,250,247,250,0.24887672066688538,0.0,rapppid,0,0,1,0,1,0
82067,477,375,500,400,477,500,0.5147959589958191,0.0,rapppid,0,1,0,0,0,1
82068,501,142,550,150,501,550,0.7492547035217285,1.0,rapppid,1,0,0,0,1,0
82069,2209,437,2250,450,2209,2250,0.00499885156750679,0.0,rapppid,0,0,1,0,1,0
82070,790,464,800,500,790,800,0.44120028614997864,1.0,rapppid,0,0,0,1,0,1
82071,427,252,450,300,427,450,0.4843010902404785,0.0,rapppid,0,0,1,0,1,0
82072,904,734,950,750,904,950,0.5055719614028931,1.0,rapppid,1,0,0,0,1,0
82073,198,954,200,1000,954,1000,0.39602333307266235,0.0,rapppid,0,0,1,0,1,0
82074,546,797,550,800,797,800,0.3959350287914276,1.0,rapppid,0,0,0,1,0,1
82075,793,420,800,450,793,800,0.06599785387516022,0.0,rapppid,0,0,1,0,1,0
82076,474,953,500,1000,953,1000,0.5010257959365845,0.0,rapppid,0,1,0,0,0,1
82077,453,520,500,550,520,550,0.811806857585907,1.0,rapppid,1,0,0,0,1,0
82078,381,659,400,700,659,700,0.11711876094341278,0.0,rapppid,0,0,1,0,1,0
82079,1584,120,1600,150,1584,1600,0.290243536233902,0.0,rapppid,0,0,1,0,1,0
82080,95,110,100,150,110,150,0.5517158508300781,1.0,rapppid,1,0,0,0,1,0
82081,565,941,600,950,941,950,0.40186503529548645,1.0,rapppid,0,0,0,1,0,1
82082,359,288,400,300,359,400,0.28235211968421936,1.0,rapppid,0,0,0,1,0,1
82083,218,836,250,850,836,850,0.20274145901203156,0.0,rapppid,0,0,1,0,1,0
82084,677,1133,700,1150,1133,1150,0.648969829082489,0.0,rapppid,0,1,0,0,0,1
82085,310,439,350,450,439,450,0.495491623878479,1.0,rapppid,0,0,0,1,0,1
82086,218,400,250,400,400,400,0.6573342680931091,0.0,rapppid,0,1,0,0,0,1
82087,256,178,300,200,256,300,0.040824759751558304,0.0,rapppid,0,0,1,0,1,0
82088,361,1461,400,1500,1461,1500,0.6541057229042053,1.0,rapppid,1,0,0,0,1,0
82089,662,1599,700,1600,1599,1600,0.1678829938173294,0.0,rapppid,0,0,1,0,1,0
82090,86,142,100,150,142,150,0.8528734445571899,1.0,rapppid,1,0,0,0,1,0
82091,565,755,600,800,755,800,0.33781933784484863,1.0,rapppid,0,0,0,1,0,1
82092,99,355,100,400,355,400,0.6930822730064392,1.0,rapppid,1,0,0,0,1,0
82093,259,355,300,400,355,400,0.6721668839454651,0.0,rapppid,0,1,0,0,0,1
82094,399,377,400,400,399,400,0.6049305200576782,0.0,rapppid,0,1,0,0,0,1
82095,216,520,250,550,520,550,0.11049891263246536,1.0,rapppid,0,0,0,1,0,1
82096,344,221,350,250,344,350,0.7127248644828796,1.0,rapppid,1,0,0,0,1,0
82097,84,804,100,850,804,850,0.2204623818397522,1.0,rapppid,0,0,0,1,0,1
82098,1566,482,1600,500,1566,1600,0.8176730871200562,1.0,rapppid,1,0,0,0,1,0
82099,325,626,350,650,626,650,0.15023893117904663,0.0,rapppid,0,0,1,0,1,0
82100,783,564,800,600,783,800,0.5452418327331543,0.0,rapppid,0,1,0,0,0,1
82101,885,235,900,250,885,900,0.2446417212486267,0.0,rapppid,0,0,1,0,1,0
82102,623,577,650,600,623,650,0.6623568534851074,1.0,rapppid,1,0,0,0,1,0
82103,166,249,200,250,249,250,0.5395967364311218,0.0,rapppid,0,1,0,0,0,1
82104,260,2161,300,2200,2161,2200,0.08981214463710785,1.0,rapppid,0,0,0,1,0,1
82105,134,160,150,200,160,200,0.5138004422187805,1.0,rapppid,1,0,0,0,1,0
82106,426,1105,450,1150,1105,1150,0.5544918775558472,1.0,rapppid,1,0,0,0,1,0
82107,103,972,150,1000,972,1000,0.774884819984436,1.0,rapppid,1,0,0,0,1,0
82108,1484,736,1500,750,1484,1500,0.2513319253921509,0.0,rapppid,0,0,1,0,1,0
82109,1939,953,1950,1000,1939,1950,0.195694699883461,0.0,rapppid,0,0,1,0,1,0
82110,107,164,150,200,164,200,0.04602956026792526,0.0,rapppid,0,0,1,0,1,0
82111,878,333,900,350,878,900,0.1572703868150711,0.0,rapppid,0,0,1,0,1,0
82112,318,519,350,550,519,550,0.05119103193283081,0.0,rapppid,0,0,1,0,1,0
82113,1685,260,1700,300,1685,1700,0.08168458938598633,0.0,rapppid,0,0,1,0,1,0
82114,765,2567,800,2600,2567,2600,0.05384088307619095,0.0,rapppid,0,0,1,0,1,0
82115,95,396,100,400,396,400,0.914858877658844,1.0,rapppid,1,0,0,0,1,0
82116,732,256,750,300,732,750,0.04510446637868881,0.0,rapppid,0,0,1,0,1,0
82117,301,442,350,450,442,450,0.2851366698741913,0.0,rapppid,0,0,1,0,1,0
82118,550,546,550,550,550,550,0.38127443194389343,1.0,rapppid,0,0,0,1,0,1
82119,495,1009,500,1050,1009,1050,0.49458932876586914,1.0,rapppid,0,0,0,1,0,1
82120,1935,1508,1950,1550,1935,1950,0.6239591836929321,0.0,rapppid,0,1,0,0,0,1
82121,200,178,200,200,200,200,0.19579510390758514,1.0,rapppid,0,0,0,1,0,1
82122,597,386,600,400,597,600,0.283992201089859,0.0,rapppid,0,0,1,0,1,0
82123,808,840,850,850,840,850,0.6676514744758606,1.0,rapppid,1,0,0,0,1,0
82124,221,237,250,250,237,250,0.3783271908760071,0.0,rapppid,0,0,1,0,1,0
82125,698,462,700,500,698,700,0.5931668877601624,0.0,rapppid,0,1,0,0,0,1
82126,154,2602,200,2650,2602,2650,0.4706277847290039,0.0,rapppid,0,0,1,0,1,0
82127,693,419,700,450,693,700,0.14325417578220367,1.0,rapppid,0,0,0,1,0,1
82128,288,449,300,450,449,450,0.3688003718852997,0.0,rapppid,0,0,1,0,1,0
82129,465,479,500,500,479,500,0.4080421030521393,1.0,rapppid,0,0,0,1,0,1
82130,100,425,100,450,425,450,0.3251943588256836,0.0,rapppid,0,0,1,0,1,0
82131,591,1052,600,1100,1052,1100,0.656588077545166,1.0,rapppid,1,0,0,0,1,0
82132,234,314,250,350,314,350,0.292156457901001,0.0,rapppid,0,0,1,0,1,0
82133,406,887,450,900,887,900,0.4636554419994354,0.0,rapppid,0,0,1,0,1,0
82134,894,271,900,300,894,900,0.25873997807502747,0.0,rapppid,0,0,1,0,1,0
82135,396,800,400,800,800,800,0.8729541897773743,1.0,rapppid,1,0,0,0,1,0
82136,194,149,200,150,194,200,0.5846937298774719,0.0,rapppid,0,1,0,0,0,1
82137,318,259,350,300,318,350,0.33845311403274536,1.0,rapppid,0,0,0,1,0,1
82138,796,350,800,350,796,800,0.08676093071699142,0.0,rapppid,0,0,1,0,1,0
82139,1032,1220,1050,1250,1220,1250,0.5751197934150696,1.0,rapppid,1,0,0,0,1,0
82140,414,305,450,350,414,450,0.23482629656791687,0.0,rapppid,0,0,1,0,1,0
82141,1156,546,1200,550,1156,1200,0.298991322517395,1.0,rapppid,0,0,0,1,0,1
82142,340,350,350,350,350,350,0.41309863328933716,1.0,rapppid,0,0,0,1,0,1
82143,44,367,50,400,367,400,0.42546719312667847,0.0,rapppid,0,0,1,0,1,0
82144,322,1093,350,1100,1093,1100,0.4412427842617035,1.0,rapppid,0,0,0,1,0,1
82145,480,522,500,550,522,550,0.3685486614704132,1.0,rapppid,0,0,0,1,0,1
82146,105,2161,150,2200,2161,2200,0.10795984417200089,0.0,rapppid,0,0,1,0,1,0
82147,278,450,300,450,450,450,0.9328174591064453,1.0,rapppid,1,0,0,0,1,0
82148,336,361,350,400,361,400,0.26583895087242126,0.0,rapppid,0,0,1,0,1,0
82149,811,1156,850,1200,1156,1200,0.4424285292625427,0.0,rapppid,0,0,1,0,1,0
82150,318,328,350,350,328,350,0.2832188010215759,0.0,rapppid,0,0,1,0,1,0
82151,528,498,550,500,528,550,0.05610039830207825,0.0,rapppid,0,0,1,0,1,0
82152,248,284,250,300,284,300,0.9389314651489258,1.0,rapppid,1,0,0,0,1,0
82153,513,128,550,150,513,550,0.33957746624946594,1.0,rapppid,0,0,0,1,0,1
82154,148,499,150,500,499,500,0.7292346358299255,1.0,rapppid,1,0,0,0,1,0
82155,304,247,350,250,304,350,0.8620100617408752,1.0,rapppid,1,0,0,0,1,0
82156,425,364,450,400,425,450,0.20418305695056915,0.0,rapppid,0,0,1,0,1,0
82157,972,424,1000,450,972,1000,0.47414281964302063,1.0,rapppid,0,0,0,1,0,1
82158,456,977,500,1000,977,1000,0.34965574741363525,1.0,rapppid,0,0,0,1,0,1
82159,1098,312,1100,350,1098,1100,0.8986471891403198,1.0,rapppid,1,0,0,0,1,0
82160,340,626,350,650,626,650,0.45412206649780273,0.0,rapppid,0,0,1,0,1,0
82161,781,411,800,450,781,800,0.46822136640548706,1.0,rapppid,0,0,0,1,0,1
82162,225,266,250,300,266,300,0.28577980399131775,0.0,rapppid,0,0,1,0,1,0
82163,372,444,400,450,444,450,0.5103951692581177,0.0,rapppid,0,1,0,0,0,1
82164,139,895,150,900,895,900,0.3127654492855072,1.0,rapppid,0,0,0,1,0,1
82165,210,154,250,200,210,250,0.6528791785240173,1.0,rapppid,1,0,0,0,1,0
82166,850,640,850,650,850,850,0.4172321557998657,1.0,rapppid,0,0,0,1,0,1
82167,888,579,900,600,888,900,0.13217967748641968,0.0,rapppid,0,0,1,0,1,0
82168,597,913,600,950,913,950,0.8165942430496216,1.0,rapppid,1,0,0,0,1,0
82169,986,31,1000,50,986,1000,0.02358020655810833,0.0,rapppid,0,0,1,0,1,0
82170,95,683,100,700,683,700,0.7897074818611145,1.0,rapppid,1,0,0,0,1,0
82171,2210,290,2250,300,2210,2250,0.8128904104232788,0.0,rapppid,0,1,0,0,0,1
82172,913,485,950,500,913,950,0.34066668152809143,0.0,rapppid,0,0,1,0,1,0
82173,355,93,400,100,355,400,0.39563125371932983,1.0,rapppid,0,0,0,1,0,1
82174,218,688,250,700,688,700,0.09155778586864471,0.0,rapppid,0,0,1,0,1,0
82175,463,633,500,650,633,650,0.220225989818573,0.0,rapppid,0,0,1,0,1,0
82176,637,703,650,750,703,750,0.36990121006965637,0.0,rapppid,0,0,1,0,1,0
82177,464,268,500,300,464,500,0.265571653842926,1.0,rapppid,0,0,0,1,0,1
82178,566,597,600,600,597,600,0.6547630429267883,1.0,rapppid,1,0,0,0,1,0
82179,124,461,150,500,461,500,0.2825016379356384,0.0,rapppid,0,0,1,0,1,0
82180,445,814,450,850,814,850,0.5659497380256653,1.0,rapppid,1,0,0,0,1,0
82181,240,437,250,450,437,450,0.8498839735984802,1.0,rapppid,1,0,0,0,1,0
82182,1581,146,1600,150,1581,1600,0.0818786546587944,1.0,rapppid,0,0,0,1,0,1
82183,266,333,300,350,333,350,0.6001631617546082,1.0,rapppid,1,0,0,0,1,0
82184,495,913,500,950,913,950,0.6229000091552734,1.0,rapppid,1,0,0,0,1,0
82185,397,424,400,450,424,450,0.760770320892334,1.0,rapppid,1,0,0,0,1,0
82186,333,114,350,150,333,350,0.2578433156013489,1.0,rapppid,0,0,0,1,0,1
82187,502,1461,550,1500,1461,1500,0.06738676130771637,0.0,rapppid,0,0,1,0,1,0
82188,499,522,500,550,522,550,0.48268190026283264,1.0,rapppid,0,0,0,1,0,1
82189,1058,824,1100,850,1058,1100,0.7496764659881592,1.0,rapppid,1,0,0,0,1,0
82190,268,178,300,200,268,300,0.11128807067871094,1.0,rapppid,0,0,0,1,0,1
82191,298,600,300,600,600,600,0.15099263191223145,0.0,rapppid,0,0,1,0,1,0
82192,184,84,200,100,184,200,0.37583714723587036,0.0,rapppid,0,0,1,0,1,0
82193,630,406,650,450,630,650,0.2875147759914398,0.0,rapppid,0,0,1,0,1,0
82194,96,820,100,850,820,850,0.6487089991569519,1.0,rapppid,1,0,0,0,1,0
82195,353,1298,400,1300,1298,1300,0.03451180458068848,0.0,rapppid,0,0,1,0,1,0
82196,377,225,400,250,377,400,0.08436091244220734,0.0,rapppid,0,0,1,0,1,0
82197,501,139,550,150,501,550,0.42505908012390137,1.0,rapppid,0,0,0,1,0,1
82198,361,107,400,150,361,400,0.08804835379123688,0.0,rapppid,0,0,1,0,1,0
82199,804,974,850,1000,974,1000,0.6279329061508179,1.0,rapppid,1,0,0,0,1,0
82200,1041,972,1050,1000,1041,1050,0.5481332540512085,1.0,rapppid,1,0,0,0,1,0
82201,229,478,250,500,478,500,0.5542795658111572,0.0,rapppid,0,1,0,0,0,1
82202,437,749,450,750,749,750,0.10261606425046921,0.0,rapppid,0,0,1,0,1,0
82203,427,597,450,600,597,600,0.7675015330314636,1.0,rapppid,1,0,0,0,1,0
82204,194,263,200,300,263,300,0.29695791006088257,0.0,rapppid,0,0,1,0,1,0
82205,268,386,300,400,386,400,0.7590875029563904,0.0,rapppid,0,1,0,0,0,1
82206,585,863,600,900,863,900,0.3767496943473816,0.0,rapppid,0,0,1,0,1,0
82207,406,1235,450,1250,1235,1250,0.24724848568439484,1.0,rapppid,0,0,0,1,0,1
82208,1041,871,1050,900,1041,1050,0.5409600734710693,0.0,rapppid,0,1,0,0,0,1
82209,154,254,200,300,254,300,0.7241650819778442,0.0,rapppid,0,1,0,0,0,1
82210,2012,546,2050,550,2012,2050,0.11074084043502808,1.0,rapppid,0,0,0,1,0,1
82211,233,557,250,600,557,600,0.26683029532432556,0.0,rapppid,0,0,1,0,1,0
82212,503,503,550,550,503,550,0.12322109192609787,1.0,rapppid,0,0,0,1,0,1
82213,536,104,550,150,536,550,0.09940394014120102,0.0,rapppid,0,0,1,0,1,0
82214,466,153,500,200,466,500,0.27333858609199524,1.0,rapppid,0,0,0,1,0,1
82215,371,418,400,450,418,450,0.13770277798175812,1.0,rapppid,0,0,0,1,0,1
82216,179,174,200,200,179,200,0.6052526235580444,1.0,rapppid,1,0,0,0,1,0
82217,352,1382,400,1400,1382,1400,0.9541064500808716,1.0,rapppid,1,0,0,0,1,0
82218,258,333,300,350,333,350,0.7589451670646667,1.0,rapppid,1,0,0,0,1,0
82219,1304,755,1350,800,1304,1350,0.8791825771331787,1.0,rapppid,1,0,0,0,1,0
82220,626,281,650,300,626,650,0.13451926410198212,0.0,rapppid,0,0,1,0,1,0
82221,546,863,550,900,863,900,0.2522425353527069,1.0,rapppid,0,0,0,1,0,1
82222,424,1006,450,1050,1006,1050,0.0905270054936409,0.0,rapppid,0,0,1,0,1,0
82223,977,114,1000,150,977,1000,0.08107361942529678,0.0,rapppid,0,0,1,0,1,0
82224,1871,1019,1900,1050,1871,1900,0.36534565687179565,0.0,rapppid,0,0,1,0,1,0
82225,921,927,950,950,927,950,0.63287353515625,1.0,rapppid,1,0,0,0,1,0
82226,113,814,150,850,814,850,0.8965053558349609,1.0,rapppid,1,0,0,0,1,0
82227,972,795,1000,800,972,1000,0.6620842814445496,1.0,rapppid,1,0,0,0,1,0
82228,557,2136,600,2150,2136,2150,0.5495855808258057,1.0,rapppid,1,0,0,0,1,0
82229,54,853,100,900,853,900,0.041029296815395355,0.0,rapppid,0,0,1,0,1,0
82230,513,415,550,450,513,550,0.3517056107521057,0.0,rapppid,0,0,1,0,1,0
82231,254,976,300,1000,976,1000,0.6341559886932373,0.0,rapppid,0,1,0,0,0,1
82232,466,344,500,350,466,500,0.725969135761261,1.0,rapppid,1,0,0,0,1,0
82233,494,241,500,250,494,500,0.13920961320400238,1.0,rapppid,0,0,0,1,0,1
82234,213,417,250,450,417,450,0.7682816982269287,0.0,rapppid,0,1,0,0,0,1
82235,1040,1153,1050,1200,1153,1200,0.1997731477022171,0.0,rapppid,0,0,1,0,1,0
82236,499,172,500,200,499,500,0.18444375693798065,1.0,rapppid,0,0,0,1,0,1
82237,380,1651,400,1700,1651,1700,0.11962087452411652,0.0,rapppid,0,0,1,0,1,0
82238,201,1670,250,1700,1670,1700,0.021970907226204872,0.0,rapppid,0,0,1,0,1,0
82239,498,875,500,900,875,900,0.09116426110267639,0.0,rapppid,0,0,1,0,1,0
82240,318,824,350,850,824,850,0.048427071422338486,0.0,rapppid,0,0,1,0,1,0
82241,322,198,350,200,322,350,0.32615038752555847,1.0,rapppid,0,0,0,1,0,1
82242,514,557,550,600,557,600,0.42042917013168335,0.0,rapppid,0,0,1,0,1,0
82243,1153,2224,1200,2250,2224,2250,0.07321381568908691,0.0,rapppid,0,0,1,0,1,0
82244,1512,890,1550,900,1512,1550,0.8196961283683777,0.0,rapppid,0,1,0,0,0,1
82245,454,350,500,350,454,500,0.22021761536598206,0.0,rapppid,0,0,1,0,1,0
82246,776,1140,800,1150,1140,1150,0.43548789620399475,1.0,rapppid,0,0,0,1,0,1
82247,116,362,150,400,362,400,0.2662850618362427,0.0,rapppid,0,0,1,0,1,0
82248,895,128,900,150,895,900,0.48218753933906555,1.0,rapppid,0,0,0,1,0,1
82249,344,238,350,250,344,350,0.7332545518875122,1.0,rapppid,1,0,0,0,1,0
82250,149,1430,150,1450,1430,1450,0.6480257511138916,0.0,rapppid,0,1,0,0,0,1
82251,173,1009,200,1050,1009,1050,0.16659511625766754,0.0,rapppid,0,0,1,0,1,0
82252,148,237,150,250,237,250,0.2728825509548187,0.0,rapppid,0,0,1,0,1,0
82253,1976,377,2000,400,1976,2000,0.48167118430137634,1.0,rapppid,0,0,0,1,0,1
82254,480,103,500,150,480,500,0.30659210681915283,1.0,rapppid,0,0,0,1,0,1
82255,351,505,400,550,505,550,0.5710175037384033,1.0,rapppid,1,0,0,0,1,0
82256,465,185,500,200,465,500,0.12218870967626572,0.0,rapppid,0,0,1,0,1,0
82257,472,254,500,300,472,500,0.2075422704219818,0.0,rapppid,0,0,1,0,1,0
82258,780,630,800,650,780,800,0.4974912405014038,0.0,rapppid,0,0,1,0,1,0
82259,115,687,150,700,687,700,0.3483385443687439,0.0,rapppid,0,0,1,0,1,0
82260,501,322,550,350,501,550,0.7847235798835754,1.0,rapppid,1,0,0,0,1,0
82261,421,406,450,450,421,450,0.4414219856262207,1.0,rapppid,0,0,0,1,0,1
82262,1748,225,1750,250,1748,1750,0.017285896465182304,1.0,rapppid,0,0,0,1,0,1
